sample_name,treatment,control,rep,gene,num,neg_score,neg_p_value,neg_fdr,neg_rank,neg_goodsgrna,pos_score,pos_p_value,pos_fdr,pos_rank,pos_goodsgrna,lfc,p_value,fdr,goodsgrna,annotation
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,WRAP53,4,0.32497,0.46239,NA,658,2,0.88995,0.89002,NA,1685,0,-0.10493,0.46239,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,FAM120C,4,0.39111,0.53474,NA,765,1,0.89022,0.89035,NA,1686,0,-0.016304,0.53474,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,QKI,4,0.67213,0.69099,NA,1081,1,0.89031,0.89043,NA,1687,0,-0.0012698,0.69099,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,CNOT10,4,0.15581,0.27783,NA,483,2,0.89048,0.89068,NA,1688,0,-0.31416,0.27783,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MACF1,4,0.55704,0.61929,NA,895,1,0.89075,0.89098,NA,1689,0,0.0069487,0.89098,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,HUWE1,4,0.84242,0.84179,NA,1561,0,0.89111,0.89135,NA,1690,0,-0.0012184,0.84179,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,C1ORF131,4,0.047411,0.11401,0.137832,366,3,0.8912,0.89146,NA,1691,0,-0.22847,0.11401,0.137832,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,BASP1,4,0.74539,0.74836,NA,1249,1,0.8919,0.89221,NA,1692,0,0.011191,0.89221,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TRIM21,4,0.51085,0.59452,NA,837,1,0.89234,0.8927,NA,1693,0,-0.021717,0.59452,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RPS9,3,0.0080491,0.022141,NA,297,2,0.89254,0.89301,NA,1694,0,-1.9313,0.022141,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,LRPPRC,4,0.066507,0.15192,0.169493,400,3,0.8934,0.89371,NA,1695,0,-0.18533,0.15192,0.169493,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,USP10,4,0.010414,0.034601,0.049398,305,3,0.89392,0.89433,NA,1696,0,-0.22475,0.034601,0.049398,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,STAU1,4,0.82207,0.82099,NA,1488,0,0.89522,0.89556,NA,1697,0,-0.032154,0.82099,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,EIF3M,4,0.25085,0.38222,NA,567,2,0.89565,0.89596,NA,1698,0,-0.041128,0.38222,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ALKBH3,4,0.29263,0.42745,NA,609,2,0.89668,0.89701,NA,1699,0,-0.098811,0.42745,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,BAZ2B,3,0.2308,0.35075,NA,544,1,0.89724,0.8978,NA,1700,0,-0.025351,0.35075,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,PARN,4,0.7974,0.79657,NA,1401,0,0.8977,0.89801,NA,1701,0,-0.015021,0.79657,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RPS26,4,0.007404,0.025099,0.036925,293,3,0.89804,0.89829,NA,1702,0,-0.69413,0.025099,0.036925,3,2 40S ribosome
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RPA1,4,0.036421,0.091806,0.114824,353,3,0.90129,0.90151,NA,1703,0,-0.27234,0.091806,0.114824,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPL48,4,0.30538,0.4418,NA,623,2,0.9017,0.902,NA,1704,0,-0.035057,0.4418,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ZSGREEN1,4,0.78095,0.78036,NA,1353,1,0.90309,0.90344,NA,1705,0,-6.3853e-4,0.78036,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RBM12,4,0.3066,0.44317,NA,625,2,0.90342,0.90377,NA,1706,0,-0.093399,0.44317,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SPTAN1,4,0.061996,0.14312,NA,390,2,0.90455,0.90484,NA,1707,0,-0.15554,0.14312,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,FARSA,3,0.36251,0.43992,NA,719,1,0.9046,0.90554,NA,1708,0,-0.15608,0.43992,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SRPRA,4,0.051359,0.12212,0.145529,371,3,0.90503,0.90533,NA,1709,0,-0.13229,0.12212,0.145529,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DIS3L,4,0.39406,0.53784,NA,771,2,0.90527,0.90563,NA,1710,0,-0.047851,0.53784,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,AIMP2,4,0.8482,0.84776,NA,1578,0,0.90615,0.90651,NA,1711,0,-0.010302,0.84776,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,NXT2,4,0.78937,0.78853,NA,1382,1,0.9071,0.90749,NA,1712,0,-0.023027,0.78853,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,FAM98C,4,0.36104,0.50181,NA,716,2,0.90897,0.90931,NA,1713,0,-0.066777,0.50181,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RDM1,4,0.21678,0.3446,NA,536,2,0.90944,0.90976,NA,1714,0,-0.26984,0.3446,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,PIN4,4,0.89955,0.89982,NA,1748,0,0.90951,0.90983,NA,1715,0,0.0014726,0.90983,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MIF4GD,4,0.88623,0.88609,NA,1704,0,0.90959,0.90992,NA,1716,0,0.011517,0.90992,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,GOLGA4,4,0.3476,0.48754,NA,698,2,0.91005,0.91039,NA,1717,0,-0.19832,0.48754,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,LSM7,4,0.8005,0.79949,NA,1410,0,0.91113,0.91148,NA,1718,0,-0.063981,0.79949,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TNPO2,4,0.88327,0.88309,NA,1690,0,0.91181,0.91213,NA,1719,0,-0.017248,0.88309,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SEPSECS,4,0.1862,0.31116,NA,508,2,0.91211,0.91246,NA,1720,0,-0.059129,0.31116,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SNRNP70,4,0.26325,0.39553,NA,574,2,0.91294,0.9133,NA,1721,0,-0.08634,0.39553,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TRNAU1AP,4,0.354,0.49429,NA,709,2,0.91451,0.91481,NA,1722,0,-0.055956,0.49429,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,HNRNPL,4,0.004484,0.015701,0.025602,265,3,0.91488,0.91519,NA,1723,0,-0.33778,0.015701,0.025602,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,R3HDM2,4,0.65791,0.68103,NA,1056,1,0.91524,0.91555,NA,1724,0,-0.02357,0.68103,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,PDCD11,4,0.093833,0.20263,NA,441,2,0.91539,0.91566,NA,1725,0,-0.2629,0.20263,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,UPF1,4,0.17541,0.2994,NA,498,2,0.91583,0.91613,NA,1726,0,-0.11213,0.2994,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,PIWIL4,4,0.65391,0.67826,NA,1049,1,0.9175,0.91773,NA,1727,0,-0.044463,0.67826,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,JAKMIP1,4,0.70171,0.71305,NA,1153,1,0.91772,0.91793,NA,1728,0,0.007147,0.91793,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TDRD12,4,0.32067,0.45768,NA,653,2,0.91786,0.91809,NA,1729,0,-0.066124,0.45768,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPL41,4,0.19111,0.31668,NA,510,2,0.91793,0.91817,NA,1730,0,-0.10008,0.31668,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TSNAX,4,0.84089,0.8402,NA,1555,0,0.91808,0.91832,NA,1731,0,-0.026078,0.8402,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DYNC1H1,4,0.017728,0.051446,0.06934,323,3,0.91815,0.91838,NA,1732,0,-0.77284,0.051446,0.06934,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ZNF473,4,0.66477,0.68583,NA,1068,1,0.9185,0.91874,NA,1733,0,0.0036885,0.91874,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MARS2,4,0.62696,0.66105,NA,1000,1,0.91957,0.91977,NA,1734,0,-0.037726,0.66105,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,UPF2,4,0.34378,0.48315,NA,692,2,0.91964,0.91982,NA,1735,0,-0.079581,0.48315,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,EEF1D,4,0.72428,0.73023,NA,1211,1,0.91992,0.92015,NA,1736,0,-0.060508,0.73023,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,BOLL,4,0.90113,0.90135,NA,1750,0,0.92006,0.92027,NA,1737,0,-0.0088832,0.90135,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,EIF4ENIF1,4,0.68492,0.70047,NA,1115,1,0.92132,0.92139,NA,1738,0,-0.0092969,0.70047,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RPS2,4,0.0015119,0.0056503,0.011677,210,3,0.92264,0.92262,NA,1739,0,-1.1391,0.0056503,0.011677,3,2 40S ribosome
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TAF9,4,0.67416,0.69259,NA,1087,1,0.92332,0.9233,NA,1740,0,-0.040251,0.69259,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TSEN34,3,0.67882,0.6811,NA,1101,1,0.92382,0.92453,NA,1741,0,-0.041282,0.6811,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,INTS12,4,0.17863,0.30297,NA,499,2,0.92441,0.92427,NA,1742,0,-0.098445,0.30297,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TSR2,4,0.023213,0.063697,0.084283,333,3,0.9272,0.92705,NA,1743,0,-0.33,0.063697,0.084283,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,XRCC6,4,0.32579,0.46335,NA,660,2,0.9274,0.92728,NA,1744,0,-0.15909,0.46335,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SMN2,3,0.63137,0.63648,NA,1008,1,0.92742,0.928,NA,1745,0,-0.050916,0.63648,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DNAJC2,4,0.23936,0.36957,NA,552,2,0.92753,0.9274,NA,1746,0,-0.12916,0.36957,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DALRD3,4,0.061665,0.1424,0.162634,388,3,0.92889,0.92869,NA,1747,0,-0.14853,0.1424,0.162634,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SON,4,0.032371,0.083518,0.105984,348,3,0.92915,0.92891,NA,1748,0,-0.22987,0.083518,0.105984,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ELP1,4,0.11708,0.23544,NA,461,2,0.92922,0.92896,NA,1749,0,-0.20984,0.23544,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,AATF,4,0.031972,0.082711,0.105269,347,3,0.92947,0.92924,NA,1750,0,-0.56091,0.082711,0.105269,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MAT2A,4,0.77763,0.77705,NA,1345,1,0.92966,0.92944,NA,1751,0,-0.042766,0.77705,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,EDC4,4,0.30762,0.44436,NA,627,2,0.93131,0.93113,NA,1752,0,-0.049325,0.44436,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MAP1B,4,0.30884,0.44547,NA,630,2,0.93219,0.93205,NA,1753,0,-0.10118,0.44547,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,HMGN2,4,0.74955,0.75196,NA,1253,1,0.93237,0.93231,NA,1754,0,-0.017943,0.75196,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DNMT3B,4,0.1815,0.30608,NA,502,2,0.93268,0.93268,NA,1755,0,-0.13371,0.30608,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SREK1,4,0.063983,0.14703,0.165745,395,3,0.93318,0.9332,NA,1756,0,-0.18065,0.14703,0.165745,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,CCNT1,4,0.88439,0.88411,NA,1697,0,0.93324,0.93326,NA,1757,0,-0.010566,0.88411,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RFC4,4,0.056899,0.13314,0.154494,382,3,0.9333,0.93334,NA,1758,0,-0.13168,0.13314,0.154494,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,UBE2I,4,0.1629,0.28575,NA,489,2,0.93428,0.9343,NA,1759,0,-0.12084,0.28575,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,CLK1,4,0.84717,0.8467,NA,1575,0,0.93458,0.93463,NA,1760,0,-0.013486,0.8467,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,PABPN1L,4,0.73997,0.74354,NA,1239,1,0.93543,0.93549,NA,1761,0,-0.046526,0.74354,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ACO2,3,0.13233,0.22078,NA,470,2,0.93548,0.93632,NA,1762,0,-0.10808,0.22078,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPS18C,4,0.88923,0.88932,NA,1714,0,0.93608,0.93617,NA,1763,0,-0.0093051,0.88932,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ZFP36,4,0.48885,0.58293,NA,816,1,0.93638,0.9365,NA,1764,0,-0.009375,0.58293,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,GAR1,4,0.095564,0.20576,NA,443,2,0.93644,0.93657,NA,1765,0,-0.16854,0.20576,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DYNLL1,4,0.64171,0.67046,NA,1023,1,0.93803,0.93818,NA,1766,0,-0.054628,0.67046,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,POLR1E,4,0.08703,0.1903,NA,427,2,0.93808,0.93826,NA,1767,0,-0.1686,0.1903,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SND1,4,0.018113,0.052329,0.070312,324,3,0.93814,0.93831,NA,1768,0,-0.21349,0.052329,0.070312,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RNASEK,4,0.24247,0.37295,NA,559,2,0.93826,0.93842,NA,1769,0,-0.065131,0.37295,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SLC16A3,4,0.56084,0.62159,NA,903,1,0.93918,0.93936,NA,1770,0,-0.036813,0.62159,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,CAND1,4,0.072702,0.16379,0.179961,408,3,0.93929,0.93944,NA,1771,0,-0.10674,0.16379,0.179961,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,NSUN7,4,0.065582,0.15027,0.168085,398,3,0.93935,0.93949,NA,1772,0,-0.20369,0.15027,0.168085,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,YARS1,4,0.76855,0.76881,NA,1318,1,0.94066,0.9408,NA,1773,0,-0.067708,0.76881,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SERBP1,4,0.12496,0.24395,NA,466,2,0.94233,0.94239,NA,1774,0,-0.12492,0.24395,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RPS17,4,0.0028201,0.010189,0.018579,236,3,0.94238,0.94245,NA,1775,0,-1.036,0.010189,0.018579,3,2 40S ribosome
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SUGP1,4,0.21451,0.34209,NA,533,2,0.94266,0.94272,NA,1776,0,-0.18224,0.34209,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,OGN,4,0.042224,0.10348,0.127222,360,3,0.94364,0.94379,NA,1777,0,-0.17075,0.10348,0.127222,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TDRD7,4,0.27917,0.41291,NA,590,2,0.94396,0.94407,NA,1778,0,-0.07488,0.41291,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPL23,4,0.058677,0.13664,0.157719,384,3,0.94418,0.94431,NA,1779,0,-0.14894,0.13664,0.157719,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,AGO3,4,0.61176,0.65139,NA,976,1,0.94455,0.94467,NA,1780,0,-0.083637,0.65139,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,NOC4L,3,0.027321,0.068716,NA,338,2,0.94476,0.94545,NA,1781,0,-0.23724,0.068716,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,CAT,4,0.59965,0.64406,NA,952,1,0.94572,0.94575,NA,1782,0,-0.022445,0.64406,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,LIN7C,3,0.66275,0.66526,NA,1066,1,0.94598,0.94662,NA,1783,0,-0.098203,0.66526,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DARS1,4,0.021193,0.059173,0.078535,331,3,0.94604,0.94609,NA,1784,0,-0.22638,0.059173,0.078535,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ACAA2,3,0.16285,0.26172,NA,488,2,0.9466,0.94716,NA,1785,0,-0.1642,0.26172,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SEC62,4,0.67957,0.69662,NA,1105,1,0.94682,0.94686,NA,1786,0,-0.021026,0.69662,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SRP54,4,0.0090726,0.030376,0.043797,302,3,0.94703,0.94707,NA,1787,0,-0.38338,0.030376,0.043797,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RPL14,1,0.05285,0.053217,NA,374,1,0.94715,0.94737,NA,1788,0,-2.8174,0.053217,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DDX4,4,0.082256,0.18162,0.195442,417,3,0.94744,0.94753,NA,1789,0,-0.1029,0.18162,0.195442,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RPP30,4,0.0055269,0.019148,0.03044,271,3,0.94749,0.94756,NA,1790,0,-0.42253,0.019148,0.03044,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,HBS1L,4,0.40455,0.54282,NA,777,1,0.9481,0.94824,NA,1791,0,-0.027126,0.54282,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ALDH7A1,4,0.16815,0.29151,NA,491,2,0.94836,0.94847,NA,1792,0,-0.26568,0.29151,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,EML4,4,0.32969,0.46755,NA,669,2,0.94861,0.94873,NA,1793,0,-0.094436,0.46755,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TBCA,4,0.07044,0.15928,0.175901,405,3,0.94876,0.94886,NA,1794,0,-0.22003,0.15928,0.175901,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SETX,4,0.085222,0.18703,NA,425,2,0.94886,0.94898,NA,1795,0,-0.20109,0.18703,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RBBP6,4,0.26801,0.40052,NA,577,2,0.94937,0.94951,NA,1796,0,-0.10374,0.40052,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,PPRC1,4,0.76824,0.76852,NA,1316,1,0.94944,0.9496,NA,1797,0,-0.048539,0.76852,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ARHGEF28,4,0.31271,0.44941,NA,637,2,0.95021,0.95032,NA,1798,0,-0.080561,0.44941,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DLD,4,0.75121,0.75331,NA,1258,1,0.95085,0.95104,NA,1799,0,-0.071834,0.75331,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPL21,4,0.22418,0.35262,NA,542,2,0.9509,0.9511,NA,1800,0,-0.11927,0.35262,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,CLK2,4,0.24169,0.37215,NA,556,2,0.95133,0.9516,NA,1801,0,-0.10859,0.37215,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,AUH,4,0.052595,0.12474,0.147914,373,3,0.95167,0.95196,NA,1802,0,-0.21947,0.12474,0.147914,3,7 Other
