sample_name,treatment,control,rep,gene,num,neg_score,neg_p_value,neg_fdr,neg_rank,neg_goodsgrna,pos_score,pos_p_value,pos_fdr,pos_rank,pos_goodsgrna,lfc,p_value,fdr,goodsgrna,annotation
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,LUC7L3,3,0.47562,0.50675,NA,1100,1,0.56259,0.57623,NA,1227,1,-0.024027,0.50675,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,U2AF2,4,0.065152,0.1488,NA,312,2,0.56293,0.61756,NA,1228,1,-0.29142,0.1488,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DNAJC1,4,0.14799,0.26245,NA,525,2,0.56331,0.61778,NA,1229,1,-0.16717,0.26245,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ARF1,3,0.030357,0.075659,NA,200,2,0.56441,0.57775,NA,1230,1,-0.54846,0.075659,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,AAR2,4,0.19107,0.31132,NA,617,2,0.56445,0.61845,NA,1231,1,-0.12823,0.31132,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPS12,4,0.76062,0.76012,NA,1546,1,0.5652,0.6188,NA,1232,1,0.12437,0.6188,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MBNL3,3,0.23932,0.35537,NA,722,1,0.56583,0.57886,NA,1233,1,0.074108,0.57886,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CNN1,4,0.6493,0.66843,NA,1319,1,0.56646,0.61946,NA,1234,1,-0.12201,0.66843,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PPIL3,4,0.50416,0.57855,NA,1133,1,0.56696,0.61979,NA,1235,1,-0.035669,0.57855,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPS23,4,0.26288,0.39187,NA,764,1,0.56796,0.62034,NA,1236,1,-0.10947,0.39187,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,EPB41,4,0.39198,0.52105,NA,1005,1,0.56871,0.62078,NA,1237,1,0.058042,0.62078,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DRG2,4,0.80142,0.80045,NA,1649,0,0.5707,0.62197,NA,1238,1,0.039999,0.62197,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SART3,4,0.89846,0.89871,NA,1880,0,0.57095,0.62212,NA,1239,1,0.01352,0.62212,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,APOBEC4,4,0.31218,0.44706,NA,868,2,0.5717,0.62254,NA,1240,1,-0.13835,0.44706,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ZNF207,4,0.69714,0.70462,NA,1413,1,0.57418,0.62409,NA,1241,1,0.096339,0.62409,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CPSF1,4,0.073732,0.16534,0.185082,342,3,0.57443,0.62428,NA,1242,1,-0.21433,0.16534,0.185082,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,C7ORF50,4,0.36479,0.5053,NA,971,2,0.57517,0.62472,NA,1243,1,-0.11042,0.5053,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NOP9,4,0.013947,0.041581,0.086612,146,3,0.57542,0.62487,NA,1244,1,-0.50305,0.041581,0.086612,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RBM14-RBM4,4,0.34054,0.47831,NA,923,2,0.57862,0.62668,NA,1245,1,-0.091798,0.47831,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RBM43,4,0.28842,0.4206,NA,813,2,0.57886,0.62681,NA,1246,1,-0.13196,0.4206,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SEC61B,4,0.27716,0.4079,NA,788,2,0.58033,0.62779,NA,1247,1,-0.16043,0.4079,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ZCCHC9,4,0.0096277,0.031934,0.070145,131,3,0.58082,0.62814,NA,1248,1,-0.49641,0.031934,0.070145,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CIAO1,4,0.86055,0.86014,NA,1788,0,0.58107,0.62832,NA,1249,1,0.018767,0.62832,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,AGFG1,4,0.62314,0.65059,NA,1291,1,0.58278,0.62938,NA,1250,1,0.0095362,0.62938,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ELP5,4,0.37796,0.51428,NA,991,1,0.58326,0.62965,NA,1251,1,-0.020413,0.51428,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SNRPB2,4,0.58424,0.62542,NA,1227,1,0.58424,0.63032,NA,1252,1,0.031884,0.63032,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPL32,4,0.019342,0.053719,NA,166,2,0.58496,0.63076,NA,1253,1,-0.12809,0.053719,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,LSM1,4,0.96476,0.96518,NA,2049,0,0.58545,0.63106,NA,1254,1,0.12096,0.63106,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HEXIM1,4,0.92948,0.92925,NA,1951,0,0.58666,0.63185,NA,1255,1,0.057634,0.63185,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,LRRFIP1,4,0.095659,0.20379,NA,414,1,0.58787,0.63257,NA,1256,1,0.057453,0.63257,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS4Y2,4,0.54108,0.59923,NA,1174,1,0.58884,0.63314,NA,1257,1,0.04456,0.63314,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,EEF1D,4,0.81988,0.81869,NA,1689,0,0.58908,0.63327,NA,1258,1,0.039595,0.63327,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HAS1,3,0.69157,0.69337,NA,1401,0,0.59019,0.59954,NA,1259,1,-0.096579,0.69337,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SRRM3,4,0.11842,0.22915,NA,463,2,0.59052,0.6341,NA,1260,1,-0.17368,0.22915,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PA2G4,4,0.21661,0.3399,NA,666,2,0.59196,0.63496,NA,1261,1,-0.19733,0.3399,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,STRBP,4,0.77183,0.771,NA,1573,1,0.59268,0.63537,NA,1262,1,0.053274,0.63537,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,GEMIN7,4,0.018879,0.05261,NA,161,2,0.59316,0.63566,NA,1263,1,-0.12661,0.05261,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ATXN1,4,0.81503,0.81379,NA,1683,0,0.59411,0.63627,NA,1264,1,-0.14595,0.81379,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DUS2,4,0.043634,0.10543,NA,242,2,0.59459,0.63656,NA,1265,1,-0.033835,0.10543,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CELF5,4,0.05861,0.13589,0.170012,292,3,0.59483,0.6367,NA,1266,1,-0.18777,0.13589,0.170012,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MAPRE1,4,0.52491,0.59008,NA,1158,1,0.59602,0.63739,NA,1267,1,0.030007,0.63739,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,APTX,4,0.4738,0.56215,NA,1097,1,0.5965,0.63766,NA,1268,1,-0.074636,0.56215,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,YTHDC2,4,0.5168,0.58561,NA,1149,1,0.59745,0.63825,NA,1269,1,-0.029283,0.58561,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RNASEH2B,4,0.21946,0.34304,NA,674,2,0.59934,0.63944,NA,1270,1,-0.18115,0.34304,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,METTL2B,4,0.81356,0.81248,NA,1680,0,0.60005,0.63981,NA,1271,1,0.057728,0.63981,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HNRNPAB,4,0.087316,0.19073,NA,387,2,0.60028,0.63994,NA,1272,1,-0.16671,0.19073,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ZFP36L2,4,0.70114,0.70804,NA,1424,1,0.60052,0.64013,NA,1273,1,0.090945,0.64013,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ZMAT5,4,0.24803,0.3753,NA,737,2,0.60076,0.64028,NA,1274,1,-0.14578,0.3753,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,FARSB,4,0.036104,0.090112,0.13785,216,3,0.60099,0.64044,NA,1275,1,-0.34315,0.090112,0.13785,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SF3B3,3,0.47195,0.50435,NA,1094,1,0.60154,0.609,NA,1276,1,-0.16966,0.50435,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,XRCC6,4,0.34646,0.48521,NA,936,2,0.6017,0.64089,NA,1277,1,-0.0931,0.48521,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ZFC3H1,4,0.34675,0.48557,NA,937,2,0.60193,0.64099,NA,1278,1,-0.047344,0.48557,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SRSF5,4,0.43721,0.54319,NA,1054,1,0.6024,0.64129,NA,1279,1,0.10044,0.64129,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SRP14,4,0.86331,0.86295,NA,1796,0,0.60264,0.64142,NA,1280,1,-0.034504,0.86295,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ABCE1,4,0.52329,0.5892,NA,1156,1,0.60311,0.64173,NA,1281,1,0.017538,0.64173,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NDRG1,4,0.46269,0.5562,NA,1085,1,0.60381,0.64219,NA,1282,1,-0.03571,0.5562,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,C2ORF15,3,0.86924,0.86995,NA,1814,0,0.60383,0.61091,NA,1283,1,0.10551,0.61091,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CACTIN,4,0.37201,0.51152,NA,986,1,0.60428,0.64247,NA,1284,1,-0.052961,0.51152,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ATP5F1B,4,0.87317,0.87269,NA,1826,0,0.60475,0.64281,NA,1285,1,0.083935,0.64281,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PAICS,4,0.18089,0.29981,NA,594,2,0.60639,0.6438,NA,1286,1,-0.033477,0.29981,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,C1ORF131,4,0.0015962,0.0059945,0.024848,65,3,0.60732,0.64433,NA,1287,1,-0.60046,0.0059945,0.024848,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ANKHD1,4,0.69096,0.69972,NA,1398,1,0.60778,0.64462,NA,1288,1,0.0647,0.64462,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,GRSF1,4,0.2957,0.42868,NA,831,2,0.60848,0.64508,NA,1289,1,-0.16267,0.42868,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CCDC124,4,0.0189,0.052641,0.100679,162,3,0.60895,0.64539,NA,1290,1,-0.45038,0.052641,0.100679,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DST,4,0.72003,0.72345,NA,1459,1,0.60964,0.6458,NA,1291,1,-0.10945,0.72345,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SMAD3,4,0.77797,0.77706,NA,1589,0,0.60987,0.64598,NA,1292,1,0.18261,0.64598,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ZC3H15,4,0.31689,0.45206,NA,878,2,0.61057,0.64639,NA,1293,1,-0.13363,0.45206,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,H4C8,4,0.0022934,0.0083814,0.031677,73,3,0.61196,0.64726,NA,1294,1,-0.4626,0.0083814,0.031677,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CELF1,4,0.751,0.75125,NA,1526,1,0.6138,0.64834,NA,1295,1,0.095659,0.64834,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CPLX2,3,0.90471,0.90565,NA,1900,0,0.61381,0.61962,NA,1296,1,0.098145,0.61962,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPRD1B,3,0.84774,0.84844,NA,1750,0,0.61605,0.62163,NA,1297,1,0.064934,0.62163,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RNASEL,4,0.31055,0.44541,NA,864,2,0.61655,0.65023,NA,1298,1,-0.10487,0.44541,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TAF2,4,0.61126,0.64258,NA,1271,1,0.61724,0.65076,NA,1299,1,0.015264,0.65076,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,C4BPA,4,0.86892,0.86848,NA,1811,0,0.61815,0.65135,NA,1300,1,0.02105,0.65135,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DUSP11,4,0.080821,0.17872,NA,366,2,0.61997,0.6526,NA,1301,1,-0.16663,0.17872,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,YBX1,3,0.18634,0.29202,NA,607,2,0.62362,0.6283,NA,1302,1,-0.21982,0.29202,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,H4C2,4,0.80832,0.80704,NA,1670,0,0.62405,0.65529,NA,1303,1,-0.05944,0.80704,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CD2BP2,4,0.034255,0.086303,0.133614,212,3,0.62427,0.65541,NA,1304,1,-0.19546,0.086303,0.133614,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CCAR1,4,0.39036,0.52037,NA,1001,1,0.62652,0.65682,NA,1305,1,-0.15608,0.52037,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PARP12,4,0.2168,0.3401,NA,668,2,0.62742,0.65741,NA,1306,1,-0.23718,0.3401,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPS6,4,0.17837,0.29699,NA,588,2,0.62786,0.65773,NA,1307,1,-0.052814,0.29699,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,METTL5,4,0.090422,0.19641,NA,401,2,0.62809,0.65794,NA,1308,1,-0.088644,0.19641,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,EXOSC2,4,0.049314,0.11721,NA,267,2,0.62853,0.65828,NA,1309,1,-0.16274,0.11721,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,IPO4,4,0.22365,0.34782,NA,688,2,0.6292,0.65886,NA,1310,1,-0.10737,0.34782,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ACAA2,3,0.74242,0.74405,NA,1506,0,0.62928,0.63332,NA,1311,1,0.035074,0.63332,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PARP1,4,0.91955,0.91976,NA,1927,0,0.63165,0.66035,NA,1312,1,0.11032,0.66035,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HNRNPUL2,4,0.48302,0.56675,NA,1110,1,0.63187,0.66049,NA,1313,1,0.023618,0.66049,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,GTPBP10,4,0.044541,0.1075,0.150113,246,3,0.6332,0.66141,NA,1314,1,-0.43323,0.1075,0.150113,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PIWIL2,4,0.22327,0.34735,NA,685,2,0.63342,0.66155,NA,1315,1,-0.15532,0.34735,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CPEB3,4,0.68959,0.69865,NA,1394,1,0.63398,0.66188,NA,1316,1,0.025754,0.66188,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ENDOV,4,0.56243,0.61196,NA,1199,1,0.63431,0.66208,NA,1317,1,-0.04486,0.61196,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RIOK3,4,0.26559,0.39489,NA,767,2,0.63541,0.66282,NA,1318,1,-0.056488,0.39489,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ZC3H12C,4,0.12524,0.23683,NA,474,2,0.63563,0.66298,NA,1319,1,-0.12772,0.23683,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HNRNPM,4,0.90245,0.90279,NA,1895,0,0.63607,0.66329,NA,1320,1,0.026659,0.66329,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PDE12,4,0.74951,0.74999,NA,1521,1,0.63629,0.66344,NA,1321,1,-0.048348,0.74999,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MTERF4,4,0.88482,0.88463,NA,1856,0,0.63739,0.66425,NA,1322,1,0.053588,0.66425,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CKAP4,4,0.76175,0.76113,NA,1548,1,0.63761,0.66435,NA,1323,1,-0.077866,0.76113,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPL16,4,0.57195,0.61755,NA,1216,1,0.63805,0.6646,NA,1324,1,-0.1291,0.61755,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CCR4,4,0.15774,0.27371,NA,550,2,0.63892,0.66511,NA,1325,1,-0.097468,0.27371,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,EIF3F,4,0.030979,0.079527,0.129564,201,3,0.63936,0.6654,NA,1326,1,-0.4978,0.079527,0.129564,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRTO4,4,0.88703,0.8869,NA,1862,0,0.6398,0.66567,NA,1327,1,0.077728,0.66567,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PSMA4,3,0.82567,0.82617,NA,1701,0,0.64044,0.64348,NA,1328,1,0.066929,0.64348,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ANG,4,0.13415,0.24705,NA,492,2,0.6411,0.66645,NA,1329,1,-0.14818,0.24705,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,BCLAF1,4,0.61861,0.6475,NA,1285,1,0.64176,0.6669,NA,1330,1,0.17429,0.6669,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MCHERRY,4,0.022942,0.061822,0.112683,179,3,0.64219,0.6672,NA,1331,1,-0.46257,0.061822,0.112683,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PRMT1,3,0.19441,0.30251,NA,621,2,0.64257,0.64561,NA,1332,1,-0.26228,0.30251,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,KMT2C,4,0.93019,0.93006,NA,1952,0,0.64284,0.66765,NA,1333,1,0.088111,0.66765,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TUT7,4,0.4538,0.5515,NA,1071,1,0.64306,0.66778,NA,1334,1,0.068735,0.66778,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,APOBEC3H,4,0.041578,0.10127,NA,237,2,0.64328,0.66789,NA,1335,1,-0.22006,0.10127,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPUSD2,4,0.039696,0.097359,0.14257,228,3,0.64349,0.66798,NA,1336,1,-0.32585,0.097359,0.14257,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DCD,4,0.45826,0.55384,NA,1078,1,0.64393,0.66829,NA,1337,1,0.10877,0.66829,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPL40,4,0.05915,0.13686,NA,295,2,0.64436,0.6686,NA,1338,1,-0.1674,0.13686,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NELFE,4,0.33332,0.47029,NA,911,2,0.64522,0.66922,NA,1339,1,-0.088074,0.47029,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PHF3,3,0.65293,0.65488,NA,1325,1,0.6461,0.64909,NA,1340,1,-0.012492,0.65488,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,POLR2D,4,0.13333,0.2462,NA,490,2,0.64695,0.67031,NA,1341,1,-0.34509,0.2462,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DDX28,1,0.35288,0.35271,NA,951,0,0.64712,0.64799,NA,1342,0,-0.19093,0.35271,1,0,7 Other
