sample_name,start,seqnames,end,width,strand,score,psite,gene_name,transcript_name,drug,sgrna
sggcn1_dmso_mono,1290,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1291,ENST00000371222.4,1291,1,*,3,1291,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1292,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1293,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1294,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1295,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1296,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1297,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1298,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1299,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1300,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1301,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1302,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1303,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1304,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1305,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1306,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1307,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1308,ENST00000371222.4,1308,1,*,4,1308,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1309,ENST00000371222.4,1309,1,*,3,1309,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1310,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1311,ENST00000371222.4,1311,1,*,1,1311,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1312,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1313,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1314,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1315,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1316,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1317,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1318,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1319,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1320,ENST00000371222.4,1320,1,*,1,1320,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1321,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1322,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1323,ENST00000371222.4,1323,1,*,7,1323,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1324,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1325,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1326,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1327,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1328,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1329,ENST00000371222.4,1329,1,*,3,1329,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1330,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1331,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1332,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1333,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1334,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1335,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1336,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1337,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1338,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1339,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1340,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1341,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1342,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1343,ENST00000371222.4,1343,1,*,1,1343,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1344,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1345,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1346,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1347,ENST00000371222.4,1347,1,*,1,1347,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1348,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1349,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1350,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1351,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1352,ENST00000371222.4,1352,1,*,1,1352,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1353,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1354,ENST00000371222.4,1354,1,*,1,1354,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1355,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1356,ENST00000371222.4,1356,1,*,2,1356,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1357,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1358,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1359,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1360,ENST00000371222.4,1360,1,*,2,1360,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1361,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1362,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1363,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1364,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1365,ENST00000371222.4,1365,1,*,1,1365,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1366,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1367,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1368,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1369,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1370,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1371,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1372,ENST00000371222.4,1372,1,*,2,1372,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1373,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1374,ENST00000371222.4,1374,1,*,1,1374,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1375,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1376,ENST00000371222.4,1376,1,*,2,1376,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1377,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1378,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1379,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1380,ENST00000371222.4,1380,1,*,1,1380,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1381,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1382,ENST00000371222.4,1382,1,*,5,1382,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1383,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1384,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1385,ENST00000371222.4,1385,1,*,1,1385,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1386,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1387,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1388,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1389,ENST00000371222.4,1389,1,*,7,1389,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1390,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1391,ENST00000371222.4,1391,1,*,2,1391,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1392,ENST00000371222.4,1392,1,*,1,1392,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1393,ENST00000371222.4,1393,1,*,4,1393,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1394,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1395,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1396,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1397,ENST00000371222.4,1397,1,*,3,1397,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1398,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1399,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1400,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1401,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1402,ENST00000371222.4,1402,1,*,2,1402,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1403,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1404,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1405,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1406,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1407,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1408,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1409,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1410,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1411,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1412,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1413,ENST00000371222.4,1413,1,*,3,1413,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1414,ENST00000371222.4,1414,1,*,4,1414,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1415,ENST00000371222.4,1415,1,*,2,1415,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1416,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1417,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1418,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1419,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1420,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1421,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1422,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1423,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1424,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1425,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1426,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1427,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1428,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1429,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1430,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1431,ENST00000371222.4,1431,1,*,1,1431,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1432,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1433,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1434,ENST00000371222.4,1434,1,*,1,1434,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1435,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1436,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1437,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1438,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1439,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1440,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1441,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1442,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1443,ENST00000371222.4,1443,1,*,1,1443,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1444,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1445,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1446,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1447,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1448,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1449,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1450,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1451,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1452,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1453,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1454,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1455,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1456,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1457,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1458,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1459,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1460,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1461,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1462,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1463,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1464,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1465,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1466,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1467,ENST00000371222.4,1467,1,*,4,1467,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1468,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1469,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1470,ENST00000371222.4,1470,1,*,3,1470,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1471,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1472,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1473,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1474,ENST00000371222.4,1474,1,*,2,1474,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1475,ENST00000371222.4,1475,1,*,3,1475,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1476,ENST00000371222.4,1476,1,*,1,1476,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1477,ENST00000371222.4,1477,1,*,2,1477,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1478,ENST00000371222.4,1478,1,*,2,1478,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1479,ENST00000371222.4,1479,1,*,3,1479,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1480,ENST00000371222.4,1480,1,*,22,1480,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1481,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1482,ENST00000371222.4,1482,1,*,2,1482,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1483,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1484,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1485,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1486,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1487,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1488,ENST00000371222.4,1488,1,*,1,1488,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1489,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1490,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1491,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1492,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1493,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1494,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1495,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1496,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1497,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1498,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1499,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1500,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1501,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1502,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1503,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1504,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1505,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1506,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1507,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1508,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1509,ENST00000371222.4,1509,1,*,1,1509,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1510,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1511,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1512,ENST00000371222.4,1512,1,*,2,1512,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1513,ENST00000371222.4,1513,1,*,2,1513,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1514,ENST00000371222.4,1514,1,*,1,1514,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1515,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1516,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1517,ENST00000371222.4,1517,1,*,2,1517,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1518,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1519,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1520,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1521,ENST00000371222.4,1521,1,*,1,1521,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1522,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1523,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1524,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1525,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1526,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1527,ENST00000371222.4,1527,1,*,2,1527,JUN,JUN-201,dmso,gcn1
sggcn1_dmso_mono,1528,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1529,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1530,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1531,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1532,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1533,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1534,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1535,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1536,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1537,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1538,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1539,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1540,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1541,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1542,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1543,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1544,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1545,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1546,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1547,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1548,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1549,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1550,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1551,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1552,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1553,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1554,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1555,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1556,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1557,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1558,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1559,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1560,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1561,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1562,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1563,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1564,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1565,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1566,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1567,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1568,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1569,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
sggcn1_dmso_mono,1570,NA,NA,NA,NA,0,NA,NA,NA,dmso,gcn1
