sample_id,sample_name,seqnames,start,end,width,strand,score,gene_name,gene_id,query
226p10,sgSF3B5,3,102000000,102000000,2,*,3.34,RPL24,ENSG00000114391,713
226p10,sgSF3B5,3,102000000,102000000,2,*,3.34,RPL24,ENSG00000114391,713
226p10,sgSF3B5,3,102000000,102000000,1,*,3.19,RPL24,ENSG00000114391,714
226p10,sgSF3B5,3,102000000,102000000,2,*,0.924,RPL24,ENSG00000114391,715
226p10,sgSF3B5,3,102000000,102000000,2,*,0.924,RPL24,ENSG00000114391,715
226p10,sgSF3B5,3,102000000,102000000,1,*,0.93,RPL24,ENSG00000114391,716
226p10,sgSF3B5,3,102000000,102000000,1,*,0.94,RPL24,ENSG00000114391,717
226p10,sgSF3B5,3,102000000,102000000,1,*,0.911,RPL24,ENSG00000114391,718
226p10,sgSF3B5,3,102000000,102000000,1,*,0.964,RPL24,ENSG00000114391,719
226p10,sgSF3B5,3,102000000,102000000,1,*,0.993,RPL24,ENSG00000114391,720
226p10,sgSF3B5,3,102000000,102000000,1,*,1.1,RPL24,ENSG00000114391,721
226p10,sgSF3B5,3,102000000,102000000,1,*,1.08,RPL24,ENSG00000114391,722
226p10,sgSF3B5,3,102000000,102000000,1,*,1.07,RPL24,ENSG00000114391,723
226p10,sgSF3B5,3,102000000,102000000,1,*,1.11,RPL24,ENSG00000114391,724
226p10,sgSF3B5,3,102000000,102000000,2,*,1.08,RPL24,ENSG00000114391,725
226p10,sgSF3B5,3,102000000,102000000,2,*,1.08,RPL24,ENSG00000114391,725
226p10,sgSF3B5,3,102000000,102000000,1,*,1.04,RPL24,ENSG00000114391,726
226p10,sgSF3B5,3,102000000,102000000,1,*,1.02,RPL24,ENSG00000114391,727
226p10,sgSF3B5,3,102000000,102000000,1,*,1.01,RPL24,ENSG00000114391,728
226p10,sgSF3B5,3,102000000,102000000,1,*,0.993,RPL24,ENSG00000114391,729
226p10,sgSF3B5,3,102000000,102000000,1,*,0.962,RPL24,ENSG00000114391,730
226p10,sgSF3B5,3,102000000,102000000,1,*,0.918,RPL24,ENSG00000114391,731
226p10,sgSF3B5,3,102000000,102000000,3,*,0.902,RPL24,ENSG00000114391,732
226p10,sgSF3B5,3,102000000,102000000,3,*,0.902,RPL24,ENSG00000114391,732
226p10,sgSF3B5,3,102000000,102000000,3,*,0.902,RPL24,ENSG00000114391,732
226p10,sgSF3B5,3,102000000,102000000,1,*,0.806,RPL24,ENSG00000114391,733
226p10,sgSF3B5,3,102000000,102000000,3,*,0.742,RPL24,ENSG00000114391,734
226p10,sgSF3B5,3,102000000,102000000,3,*,0.742,RPL24,ENSG00000114391,734
226p10,sgSF3B5,3,102000000,102000000,3,*,0.742,RPL24,ENSG00000114391,734
226p10,sgSF3B5,3,102000000,102000000,1,*,0.77,RPL24,ENSG00000114391,735
226p10,sgSF3B5,3,102000000,102000000,1,*,0.758,RPL24,ENSG00000114391,736
226p10,sgSF3B5,3,102000000,102000000,1,*,0.84,RPL24,ENSG00000114391,737
226p10,sgSF3B5,3,102000000,102000000,2,*,0.857,RPL24,ENSG00000114391,738
226p10,sgSF3B5,3,102000000,102000000,2,*,0.857,RPL24,ENSG00000114391,738
226p10,sgSF3B5,3,102000000,102000000,1,*,0.866,RPL24,ENSG00000114391,739
226p10,sgSF3B5,3,102000000,102000000,1,*,0.854,RPL24,ENSG00000114391,740
226p10,sgSF3B5,3,102000000,102000000,1,*,0.863,RPL24,ENSG00000114391,741
226p10,sgSF3B5,3,102000000,102000000,1,*,0.868,RPL24,ENSG00000114391,742
226p10,sgSF3B5,3,102000000,102000000,1,*,0.845,RPL24,ENSG00000114391,743
226p10,sgSF3B5,3,102000000,102000000,1,*,0.851,RPL24,ENSG00000114391,744
226p10,sgSF3B5,3,102000000,102000000,1,*,0.813,RPL24,ENSG00000114391,745
226p10,sgSF3B5,3,102000000,102000000,3,*,0.797,RPL24,ENSG00000114391,746
226p10,sgSF3B5,3,102000000,102000000,3,*,0.797,RPL24,ENSG00000114391,746
226p10,sgSF3B5,3,102000000,102000000,3,*,0.797,RPL24,ENSG00000114391,746
226p10,sgSF3B5,3,102000000,102000000,1,*,0.782,RPL24,ENSG00000114391,747
226p10,sgSF3B5,3,102000000,102000000,1,*,0.792,RPL24,ENSG00000114391,748
226p10,sgSF3B5,3,102000000,102000000,1,*,0.79,RPL24,ENSG00000114391,749
226p10,sgSF3B5,3,102000000,102000000,1,*,0.802,RPL24,ENSG00000114391,750
226p10,sgSF3B5,3,102000000,102000000,2,*,0.78,RPL24,ENSG00000114391,751
226p10,sgSF3B5,3,102000000,102000000,2,*,0.78,RPL24,ENSG00000114391,751
226p10,sgSF3B5,3,102000000,102000000,1,*,0.777,RPL24,ENSG00000114391,752
226p10,sgSF3B5,3,102000000,102000000,1,*,0.765,RPL24,ENSG00000114391,753
226p10,sgSF3B5,3,102000000,102000000,1,*,0.797,RPL24,ENSG00000114391,754
226p10,sgSF3B5,3,102000000,102000000,1,*,0.818,RPL24,ENSG00000114391,755
226p10,sgSF3B5,3,102000000,102000000,1,*,0.825,RPL24,ENSG00000114391,756
226p10,sgSF3B5,3,102000000,102000000,1,*,0.854,RPL24,ENSG00000114391,757
226p10,sgSF3B5,3,102000000,102000000,1,*,0.847,RPL24,ENSG00000114391,758
226p10,sgSF3B5,3,102000000,102000000,1,*,0.876,RPL24,ENSG00000114391,759
226p10,sgSF3B5,3,102000000,102000000,2,*,0.863,RPL24,ENSG00000114391,760
226p10,sgSF3B5,3,102000000,102000000,2,*,0.863,RPL24,ENSG00000114391,760
226p10,sgSF3B5,3,102000000,102000000,2,*,0.864,RPL24,ENSG00000114391,761
226p10,sgSF3B5,3,102000000,102000000,2,*,0.864,RPL24,ENSG00000114391,761
226p10,sgSF3B5,3,102000000,102000000,1,*,0.852,RPL24,ENSG00000114391,762
226p10,sgSF3B5,3,102000000,102000000,1,*,0.875,RPL24,ENSG00000114391,763
226p10,sgSF3B5,3,102000000,102000000,1,*,0.882,RPL24,ENSG00000114391,764
226p10,sgSF3B5,3,102000000,102000000,1,*,0.878,RPL24,ENSG00000114391,765
226p10,sgSF3B5,3,102000000,102000000,1,*,0.895,RPL24,ENSG00000114391,766
226p10,sgSF3B5,3,102000000,102000000,1,*,0.909,RPL24,ENSG00000114391,767
226p10,sgSF3B5,3,102000000,102000000,1,*,0.904,RPL24,ENSG00000114391,768
226p10,sgSF3B5,3,102000000,102000000,1,*,0.912,RPL24,ENSG00000114391,769
226p10,sgSF3B5,3,102000000,102000000,1,*,0.813,RPL24,ENSG00000114391,770
226p10,sgSF3B5,3,102000000,102000000,1,*,0.868,RPL24,ENSG00000114391,771
226p10,sgSF3B5,3,102000000,102000000,1,*,0.89,RPL24,ENSG00000114391,772
226p10,sgSF3B5,3,102000000,102000000,2,*,0.851,RPL24,ENSG00000114391,773
226p10,sgSF3B5,3,102000000,102000000,2,*,0.851,RPL24,ENSG00000114391,773
226p10,sgSF3B5,3,102000000,102000000,2,*,0.856,RPL24,ENSG00000114391,774
226p10,sgSF3B5,3,102000000,102000000,2,*,0.856,RPL24,ENSG00000114391,774
226p10,sgSF3B5,3,102000000,102000000,1,*,0.868,RPL24,ENSG00000114391,775
226p10,sgSF3B5,3,102000000,102000000,3,*,0.863,RPL24,ENSG00000114391,776
226p10,sgSF3B5,3,102000000,102000000,3,*,0.863,RPL24,ENSG00000114391,776
226p10,sgSF3B5,3,102000000,102000000,3,*,0.863,RPL24,ENSG00000114391,776
226p10,sgSF3B5,3,102000000,102000000,1,*,0.851,RPL24,ENSG00000114391,777
226p10,sgSF3B5,3,102000000,102000000,3,*,0.818,RPL24,ENSG00000114391,778
226p10,sgSF3B5,3,102000000,102000000,3,*,0.818,RPL24,ENSG00000114391,778
226p10,sgSF3B5,3,102000000,102000000,3,*,0.818,RPL24,ENSG00000114391,778
226p10,sgSF3B5,3,102000000,102000000,1,*,0.83,RPL24,ENSG00000114391,779
226p10,sgSF3B5,3,102000000,102000000,1,*,0.832,RPL24,ENSG00000114391,780
226p10,sgSF3B5,3,102000000,102000000,1,*,0.878,RPL24,ENSG00000114391,781
226p10,sgSF3B5,3,102000000,102000000,1,*,0.931,RPL24,ENSG00000114391,782
226p10,sgSF3B5,3,102000000,102000000,1,*,0.993,RPL24,ENSG00000114391,783
226p10,sgSF3B5,3,102000000,102000000,1,*,0.991,RPL24,ENSG00000114391,784
226p10,sgSF3B5,3,102000000,102000000,1,*,0.923,RPL24,ENSG00000114391,785
226p10,sgSF3B5,3,102000000,102000000,2,*,0.916,RPL24,ENSG00000114391,786
226p10,sgSF3B5,3,102000000,102000000,2,*,0.916,RPL24,ENSG00000114391,786
226p10,sgSF3B5,3,102000000,102000000,2,*,0.904,RPL24,ENSG00000114391,787
226p10,sgSF3B5,3,102000000,102000000,2,*,0.904,RPL24,ENSG00000114391,787
226p10,sgSF3B5,3,102000000,102000000,1,*,0.894,RPL24,ENSG00000114391,788
226p10,sgSF3B5,3,102000000,102000000,1,*,0.885,RPL24,ENSG00000114391,789
226p10,sgSF3B5,3,102000000,102000000,1,*,0.871,RPL24,ENSG00000114391,790
226p10,sgSF3B5,3,102000000,102000000,3,*,0.823,RPL24,ENSG00000114391,791
226p10,sgSF3B5,3,102000000,102000000,3,*,0.823,RPL24,ENSG00000114391,791
226p10,sgSF3B5,3,102000000,102000000,3,*,0.823,RPL24,ENSG00000114391,791
226p10,sgSF3B5,3,102000000,102000000,2,*,0.811,RPL24,ENSG00000114391,792
226p10,sgSF3B5,3,102000000,102000000,2,*,0.811,RPL24,ENSG00000114391,792
226p10,sgSF3B5,3,102000000,102000000,1,*,0.809,RPL24,ENSG00000114391,793
226p10,sgSF3B5,3,102000000,102000000,1,*,0.787,RPL24,ENSG00000114391,794
226p10,sgSF3B5,3,102000000,102000000,1,*,0.765,RPL24,ENSG00000114391,795
226p10,sgSF3B5,3,102000000,102000000,3,*,0.753,RPL24,ENSG00000114391,796
226p10,sgSF3B5,3,102000000,102000000,3,*,0.753,RPL24,ENSG00000114391,796
226p10,sgSF3B5,3,102000000,102000000,3,*,0.753,RPL24,ENSG00000114391,796
226p10,sgSF3B5,3,102000000,102000000,2,*,0.741,RPL24,ENSG00000114391,797
226p10,sgSF3B5,3,102000000,102000000,2,*,0.741,RPL24,ENSG00000114391,797
226p10,sgSF3B5,3,102000000,102000000,1,*,0.708,RPL24,ENSG00000114391,798
226p10,sgSF3B5,3,102000000,102000000,1,*,0.687,RPL24,ENSG00000114391,799
226p10,sgSF3B5,3,102000000,102000000,1,*,0.674,RPL24,ENSG00000114391,800
226p10,sgSF3B5,3,102000000,102000000,1,*,0.613,RPL24,ENSG00000114391,801
226p10,sgSF3B5,3,102000000,102000000,1,*,0.612,RPL24,ENSG00000114391,802
226p10,sgSF3B5,3,102000000,102000000,3,*,2.63,RPL24,ENSG00000114391,803
226p10,sgSF3B5,3,102000000,102000000,3,*,2.63,RPL24,ENSG00000114391,803
226p10,sgSF3B5,3,102000000,102000000,3,*,2.63,RPL24,ENSG00000114391,803
226p10,sgSF3B5,3,102000000,102000000,2,*,2.63,RPL24,ENSG00000114391,804
226p10,sgSF3B5,3,102000000,102000000,2,*,2.63,RPL24,ENSG00000114391,804
226p10,sgSF3B5,3,102000000,102000000,1,*,2.62,RPL24,ENSG00000114391,805
226p10,sgSF3B5,3,102000000,102000000,1,*,2.52,RPL24,ENSG00000114391,806
226p10,sgSF3B5,3,102000000,102000000,1,*,2.49,RPL24,ENSG00000114391,807
226p10,sgSF3B5,3,102000000,102000000,1,*,2.43,RPL24,ENSG00000114391,808
226p10,sgSF3B5,3,102000000,102000000,1,*,2.28,RPL24,ENSG00000114391,809
226p10,sgSF3B5,3,102000000,102000000,1,*,2.15,RPL24,ENSG00000114391,810
226p10,sgSF3B5,3,102000000,102000000,1,*,1.81,RPL24,ENSG00000114391,811
226p10,sgSF3B5,3,102000000,102000000,1,*,1.76,RPL24,ENSG00000114391,812
226p10,sgSF3B5,3,102000000,102000000,1,*,1.69,RPL24,ENSG00000114391,813
226p10,sgSF3B5,3,102000000,102000000,1,*,1.3,RPL24,ENSG00000114391,814
226p10,sgSF3B5,3,102000000,102000000,1,*,1.25,RPL24,ENSG00000114391,815
226p10,sgSF3B5,3,102000000,102000000,1,*,1.17,RPL24,ENSG00000114391,816
226p10,sgSF3B5,3,102000000,102000000,1,*,1.07,RPL24,ENSG00000114391,817
226p10,sgSF3B5,3,102000000,102000000,1,*,1.02,RPL24,ENSG00000114391,818
226p10,sgSF3B5,3,102000000,102000000,1,*,0.983,RPL24,ENSG00000114391,819
226p10,sgSF3B5,3,102000000,102000000,1,*,0.945,RPL24,ENSG00000114391,820
226p10,sgSF3B5,3,102000000,102000000,3,*,0.928,RPL24,ENSG00000114391,821
226p10,sgSF3B5,3,102000000,102000000,3,*,0.928,RPL24,ENSG00000114391,821
226p10,sgSF3B5,3,102000000,102000000,3,*,0.928,RPL24,ENSG00000114391,821
226p10,sgSF3B5,3,102000000,102000000,1,*,0.899,RPL24,ENSG00000114391,822
226p10,sgSF3B5,3,102000000,102000000,3,*,0.852,RPL24,ENSG00000114391,823
226p10,sgSF3B5,3,102000000,102000000,3,*,0.852,RPL24,ENSG00000114391,823
226p10,sgSF3B5,3,102000000,102000000,3,*,0.852,RPL24,ENSG00000114391,823
226p10,sgSF3B5,3,102000000,102000000,2,*,0.739,RPL24,ENSG00000114391,824
226p10,sgSF3B5,3,102000000,102000000,2,*,0.739,RPL24,ENSG00000114391,824
226p10,sgSF3B5,3,102000000,102000000,1,*,0.516,RPL24,ENSG00000114391,825
226p10,sgSF3B5,3,102000000,102000000,1,*,0.337,RPL24,ENSG00000114391,826
226p10,sgSF3B5,3,102000000,102000000,2,*,0.113,RPL24,ENSG00000114391,827
226p10,sgSF3B5,3,102000000,102000000,2,*,0.113,RPL24,ENSG00000114391,827
226p10,sgSF3B5,3,102000000,102000000,1,*,0.0962,RPL24,ENSG00000114391,828
226p10,sgSF3B5,3,102000000,102000000,5,*,0.0326,RPL24,ENSG00000114391,829
226p10,sgSF3B5,3,102000000,102000000,5,*,0.0326,RPL24,ENSG00000114391,829
226p10,sgSF3B5,3,102000000,102000000,5,*,0.0326,RPL24,ENSG00000114391,829
226p10,sgSF3B5,3,102000000,102000000,5,*,0.0326,RPL24,ENSG00000114391,829
226p10,sgSF3B5,3,102000000,102000000,5,*,0.0326,RPL24,ENSG00000114391,829
226p10,sgSF3B5,3,102000000,102000000,11,*,0.0361,RPL24,ENSG00000114391,830
226p10,sgSF3B5,3,102000000,102000000,11,*,0.0361,RPL24,ENSG00000114391,830
226p10,sgSF3B5,3,102000000,102000000,11,*,0.0361,RPL24,ENSG00000114391,830
226p10,sgSF3B5,3,102000000,102000000,11,*,0.0361,RPL24,ENSG00000114391,830
226p10,sgSF3B5,3,102000000,102000000,11,*,0.0361,RPL24,ENSG00000114391,830
226p10,sgSF3B5,3,102000000,102000000,11,*,0.0361,RPL24,ENSG00000114391,830
226p10,sgSF3B5,3,102000000,102000000,11,*,0.0361,RPL24,ENSG00000114391,830
226p10,sgSF3B5,3,102000000,102000000,11,*,0.0361,RPL24,ENSG00000114391,830
226p10,sgSF3B5,3,102000000,102000000,11,*,0.0361,RPL24,ENSG00000114391,830
226p10,sgSF3B5,3,102000000,102000000,11,*,0.0361,RPL24,ENSG00000114391,830
226p10,sgSF3B5,3,102000000,102000000,11,*,0.0361,RPL24,ENSG00000114391,830
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p10,sgSF3B5,3,102000000,102000000,16,*,0.0206,RPL24,ENSG00000114391,831
226p11,sgSF3B6,3,102000000,102000000,2,*,0.099,RPL24,ENSG00000114391,1
226p11,sgSF3B6,3,102000000,102000000,2,*,0.099,RPL24,ENSG00000114391,1
226p11,sgSF3B6,3,102000000,102000000,1,*,0.119,RPL24,ENSG00000114391,2
226p11,sgSF3B6,3,102000000,102000000,1,*,0.146,RPL24,ENSG00000114391,3
226p11,sgSF3B6,3,102000000,102000000,1,*,0.199,RPL24,ENSG00000114391,4
226p11,sgSF3B6,3,102000000,102000000,1,*,1.07,RPL24,ENSG00000114391,5
226p11,sgSF3B6,3,102000000,102000000,1,*,1.09,RPL24,ENSG00000114391,6
226p11,sgSF3B6,3,102000000,102000000,1,*,1.11,RPL24,ENSG00000114391,7
226p11,sgSF3B6,3,102000000,102000000,1,*,1.13,RPL24,ENSG00000114391,8
226p11,sgSF3B6,3,102000000,102000000,1,*,1.15,RPL24,ENSG00000114391,9
226p11,sgSF3B6,3,102000000,102000000,1,*,1.2,RPL24,ENSG00000114391,10
226p11,sgSF3B6,3,102000000,102000000,1,*,1.22,RPL24,ENSG00000114391,11
226p11,sgSF3B6,3,102000000,102000000,1,*,1.35,RPL24,ENSG00000114391,12
226p11,sgSF3B6,3,102000000,102000000,3,*,1.36,RPL24,ENSG00000114391,13
226p11,sgSF3B6,3,102000000,102000000,3,*,1.36,RPL24,ENSG00000114391,13
226p11,sgSF3B6,3,102000000,102000000,3,*,1.36,RPL24,ENSG00000114391,13
226p11,sgSF3B6,3,102000000,102000000,1,*,1.37,RPL24,ENSG00000114391,14
226p11,sgSF3B6,3,102000000,102000000,1,*,1.46,RPL24,ENSG00000114391,15
226p11,sgSF3B6,3,102000000,102000000,4,*,1.47,RPL24,ENSG00000114391,16
226p11,sgSF3B6,3,102000000,102000000,4,*,1.47,RPL24,ENSG00000114391,16
226p11,sgSF3B6,3,102000000,102000000,4,*,1.47,RPL24,ENSG00000114391,16
226p11,sgSF3B6,3,102000000,102000000,4,*,1.47,RPL24,ENSG00000114391,16
226p11,sgSF3B6,3,102000000,102000000,1,*,1.48,RPL24,ENSG00000114391,17
226p11,sgSF3B6,3,102000000,102000000,1,*,1.52,RPL24,ENSG00000114391,18
226p11,sgSF3B6,3,102000000,102000000,5,*,1.54,RPL24,ENSG00000114391,19
226p11,sgSF3B6,3,102000000,102000000,5,*,1.54,RPL24,ENSG00000114391,19
226p11,sgSF3B6,3,102000000,102000000,5,*,1.54,RPL24,ENSG00000114391,19
226p11,sgSF3B6,3,102000000,102000000,5,*,1.54,RPL24,ENSG00000114391,19
226p11,sgSF3B6,3,102000000,102000000,5,*,1.54,RPL24,ENSG00000114391,19
226p11,sgSF3B6,3,102000000,102000000,2,*,1.65,RPL24,ENSG00000114391,20
226p11,sgSF3B6,3,102000000,102000000,2,*,1.65,RPL24,ENSG00000114391,20
226p11,sgSF3B6,3,102000000,102000000,1,*,1.76,RPL24,ENSG00000114391,21
226p11,sgSF3B6,3,102000000,102000000,3,*,1.84,RPL24,ENSG00000114391,22
226p11,sgSF3B6,3,102000000,102000000,3,*,1.84,RPL24,ENSG00000114391,22
226p11,sgSF3B6,3,102000000,102000000,3,*,1.84,RPL24,ENSG00000114391,22
226p11,sgSF3B6,3,102000000,102000000,1,*,1.91,RPL24,ENSG00000114391,23
226p11,sgSF3B6,3,102000000,102000000,1,*,2.33,RPL24,ENSG00000114391,24
226p11,sgSF3B6,3,102000000,102000000,1,*,2.65,RPL24,ENSG00000114391,25
226p11,sgSF3B6,3,102000000,102000000,1,*,3.7,RPL24,ENSG00000114391,26
226p11,sgSF3B6,3,102000000,102000000,1,*,3.89,RPL24,ENSG00000114391,27
226p11,sgSF3B6,3,102000000,102000000,1,*,3.97,RPL24,ENSG00000114391,28
226p11,sgSF3B6,3,102000000,102000000,1,*,3.97,RPL24,ENSG00000114391,29
226p11,sgSF3B6,3,102000000,102000000,1,*,4.15,RPL24,ENSG00000114391,30
226p11,sgSF3B6,3,102000000,102000000,1,*,4.2,RPL24,ENSG00000114391,31
226p11,sgSF3B6,3,102000000,102000000,1,*,4.27,RPL24,ENSG00000114391,32
226p11,sgSF3B6,3,102000000,102000000,1,*,4.31,RPL24,ENSG00000114391,33
226p11,sgSF3B6,3,102000000,102000000,1,*,4.38,RPL24,ENSG00000114391,34
226p11,sgSF3B6,3,102000000,102000000,2,*,4.63,RPL24,ENSG00000114391,35
226p11,sgSF3B6,3,102000000,102000000,2,*,4.63,RPL24,ENSG00000114391,35
226p11,sgSF3B6,3,102000000,102000000,1,*,4.68,RPL24,ENSG00000114391,36
226p11,sgSF3B6,3,102000000,102000000,1,*,4.68,RPL24,ENSG00000114391,37
226p11,sgSF3B6,3,102000000,102000000,1,*,4.7,RPL24,ENSG00000114391,38
226p11,sgSF3B6,3,102000000,102000000,1,*,4.71,RPL24,ENSG00000114391,39
226p11,sgSF3B6,3,102000000,102000000,1,*,4.76,RPL24,ENSG00000114391,40
226p11,sgSF3B6,3,102000000,102000000,1,*,4.81,RPL24,ENSG00000114391,41
226p11,sgSF3B6,3,102000000,102000000,1,*,4.87,RPL24,ENSG00000114391,42
226p11,sgSF3B6,3,102000000,102000000,1,*,4.89,RPL24,ENSG00000114391,43
226p11,sgSF3B6,3,102000000,102000000,1,*,4.88,RPL24,ENSG00000114391,44
226p11,sgSF3B6,3,102000000,102000000,1,*,4.93,RPL24,ENSG00000114391,45
226p11,sgSF3B6,3,102000000,102000000,1,*,4.92,RPL24,ENSG00000114391,46
226p11,sgSF3B6,3,102000000,102000000,1,*,4.9,RPL24,ENSG00000114391,47
226p11,sgSF3B6,3,102000000,102000000,1,*,5.02,RPL24,ENSG00000114391,48
226p11,sgSF3B6,3,102000000,102000000,1,*,5.06,RPL24,ENSG00000114391,49
226p11,sgSF3B6,3,102000000,102000000,1,*,5.2,RPL24,ENSG00000114391,50
226p11,sgSF3B6,3,102000000,102000000,1,*,5.26,RPL24,ENSG00000114391,51
226p11,sgSF3B6,3,102000000,102000000,1,*,4.93,RPL24,ENSG00000114391,52
226p11,sgSF3B6,3,102000000,102000000,1,*,4.95,RPL24,ENSG00000114391,53
226p11,sgSF3B6,3,102000000,102000000,1,*,4.93,RPL24,ENSG00000114391,54
226p11,sgSF3B6,3,102000000,102000000,1,*,4.92,RPL24,ENSG00000114391,55
226p11,sgSF3B6,3,102000000,102000000,1,*,4.92,RPL24,ENSG00000114391,56
226p11,sgSF3B6,3,102000000,102000000,1,*,4.94,RPL24,ENSG00000114391,57
226p11,sgSF3B6,3,102000000,102000000,1,*,5.03,RPL24,ENSG00000114391,58
226p11,sgSF3B6,3,102000000,102000000,1,*,4.93,RPL24,ENSG00000114391,59
226p11,sgSF3B6,3,102000000,102000000,1,*,4.92,RPL24,ENSG00000114391,60
226p11,sgSF3B6,3,102000000,102000000,2,*,4.94,RPL24,ENSG00000114391,61
226p11,sgSF3B6,3,102000000,102000000,2,*,4.94,RPL24,ENSG00000114391,61
226p11,sgSF3B6,3,102000000,102000000,1,*,4.93,RPL24,ENSG00000114391,62
226p11,sgSF3B6,3,102000000,102000000,1,*,4.87,RPL24,ENSG00000114391,63
226p11,sgSF3B6,3,102000000,102000000,1,*,4.87,RPL24,ENSG00000114391,64
226p11,sgSF3B6,3,102000000,102000000,1,*,4.88,RPL24,ENSG00000114391,65
226p11,sgSF3B6,3,102000000,102000000,1,*,4.89,RPL24,ENSG00000114391,66
226p11,sgSF3B6,3,102000000,102000000,1,*,4.94,RPL24,ENSG00000114391,67
226p11,sgSF3B6,3,102000000,102000000,1,*,5.01,RPL24,ENSG00000114391,68
226p11,sgSF3B6,3,102000000,102000000,1,*,5.03,RPL24,ENSG00000114391,69
226p11,sgSF3B6,3,102000000,102000000,1,*,5.07,RPL24,ENSG00000114391,70
226p11,sgSF3B6,3,102000000,102000000,1,*,5.18,RPL24,ENSG00000114391,71
226p11,sgSF3B6,3,102000000,102000000,1,*,5.28,RPL24,ENSG00000114391,72
226p11,sgSF3B6,3,102000000,102000000,1,*,5.3,RPL24,ENSG00000114391,73
226p11,sgSF3B6,3,102000000,102000000,1,*,5.36,RPL24,ENSG00000114391,74
226p11,sgSF3B6,3,102000000,102000000,1,*,5.4,RPL24,ENSG00000114391,75
226p11,sgSF3B6,3,102000000,102000000,1,*,5.42,RPL24,ENSG00000114391,76
226p11,sgSF3B6,3,102000000,102000000,1,*,5.35,RPL24,ENSG00000114391,77
226p11,sgSF3B6,3,102000000,102000000,1,*,5.32,RPL24,ENSG00000114391,78
226p11,sgSF3B6,3,102000000,102000000,1,*,5.37,RPL24,ENSG00000114391,79
226p11,sgSF3B6,3,102000000,102000000,1,*,5.39,RPL24,ENSG00000114391,80
226p11,sgSF3B6,3,102000000,102000000,1,*,5.35,RPL24,ENSG00000114391,81
226p11,sgSF3B6,3,102000000,102000000,1,*,4.91,RPL24,ENSG00000114391,82
226p11,sgSF3B6,3,102000000,102000000,1,*,4.51,RPL24,ENSG00000114391,83
226p11,sgSF3B6,3,102000000,102000000,1,*,3.55,RPL24,ENSG00000114391,84
226p11,sgSF3B6,3,102000000,102000000,1,*,3.43,RPL24,ENSG00000114391,85
226p11,sgSF3B6,3,102000000,102000000,1,*,3.41,RPL24,ENSG00000114391,86
226p11,sgSF3B6,3,102000000,102000000,1,*,3.8,RPL24,ENSG00000114391,87
226p11,sgSF3B6,3,102000000,102000000,2,*,3.65,RPL24,ENSG00000114391,88
226p11,sgSF3B6,3,102000000,102000000,2,*,3.65,RPL24,ENSG00000114391,88
226p11,sgSF3B6,3,102000000,102000000,1,*,3.59,RPL24,ENSG00000114391,89
226p11,sgSF3B6,3,102000000,102000000,1,*,3.55,RPL24,ENSG00000114391,90
226p11,sgSF3B6,3,102000000,102000000,1,*,3.54,RPL24,ENSG00000114391,91
226p11,sgSF3B6,3,102000000,102000000,1,*,3.38,RPL24,ENSG00000114391,92
226p11,sgSF3B6,3,102000000,102000000,1,*,3.65,RPL24,ENSG00000114391,93
226p11,sgSF3B6,3,102000000,102000000,1,*,3.84,RPL24,ENSG00000114391,94
226p11,sgSF3B6,3,102000000,102000000,1,*,3.98,RPL24,ENSG00000114391,95
226p11,sgSF3B6,3,102000000,102000000,1,*,4.01,RPL24,ENSG00000114391,96
226p11,sgSF3B6,3,102000000,102000000,1,*,4.05,RPL24,ENSG00000114391,97
226p11,sgSF3B6,3,102000000,102000000,1,*,4.18,RPL24,ENSG00000114391,98
226p11,sgSF3B6,3,102000000,102000000,1,*,4.29,RPL24,ENSG00000114391,99
226p11,sgSF3B6,3,102000000,102000000,1,*,4.27,RPL24,ENSG00000114391,100
226p11,sgSF3B6,3,102000000,102000000,1,*,4.28,RPL24,ENSG00000114391,101
226p11,sgSF3B6,3,102000000,102000000,1,*,4.39,RPL24,ENSG00000114391,102
